datetime,consumption
1,26561250.0
2,26595000.0
3,26595000.0
4,26595000.0
5,26595000.0
6,26595000.0
7,26595000.0
8,26595000.0
9,26595000.0
10,26595000.0
11,26595000.0
12,26595000.0
13,26595000.0
14,26595000.0
15,26608750.0
16,26596250.0
17,26595000.0
18,26595000.0
19,26595000.0
20,26595000.0
21,26595000.0
22,26595000.0
23,26595000.0
24,26595000.0
25,26595000.0
26,26595000.0
27,26595000.0
28,26595000.0
29,24371250.0
30,24371250.0
31,15521250.0
