datetime,consumption
1,3686100.0
2,3330600.0
3,3687450.0
4,3559550.0
5,3668850.0
6,3550500.0
7,3668850.0
8,3668850.0
9,3550500.0
10,3679000.0
11,3568500.0
12,3687450.0
