datetime,consumption
1,2812180.0
2,2546880.0
3,2819760.0
4,2642880.0
5,2641200.0
6,2556000.0
7,2641200.0
8,2641200.0
9,2556000.0
10,2738640.0
11,2728800.0
12,2819760.0
