datetime,consumption
1,1049380.0
2,1056960.0
3,1056960.0
4,1056960.0
5,1056960.0
6,1056960.0
7,1056960.0
8,1056960.0
9,1056960.0
10,1056960.0
11,1056960.0
12,1056960.0
13,1056960.0
14,1056960.0
15,1062240.0
16,1057440.0
17,1056960.0
18,1056960.0
19,1056960.0
20,1056960.0
21,1056960.0
22,1056960.0
23,1056960.0
24,1056960.0
25,1056960.0
26,1056960.0
27,1056960.0
28,1056960.0
29,966000.0
30,966000.0
31,619440.0
