datetime,consumption
0,1335880.0
1,1335880.0
2,1339670.0
3,1339670.0
4,1339670.0
5,1339670.0
6,1339670.0
7,1339670.0
8,1339670.0
9,1339670.0
10,1339670.0
11,1339670.0
12,1339670.0
13,1339670.0
14,1339670.0
15,1339670.0
16,1339670.0
17,1339670.0
18,1339670.0
19,1339670.0
20,1339670.0
21,1339670.0
22,1339670.0
23,1339670.0
