datetime,consumption
1,24486000.0
2,22176000.0
3,24552000.0
4,22686000.0
5,22320000.0
6,21600000.0
7,22320000.0
8,22320000.0
9,21600000.0
10,23538000.0
11,23760000.0
12,24552000.0
