datetime,consumption
1,450300.0
2,453600.0
3,453600.0
4,453600.0
5,453600.0
6,453600.0
7,453600.0
8,453600.0
9,453600.0
10,453600.0
11,453600.0
12,453600.0
13,453600.0
14,453600.0
15,456900.0
16,453900.0
17,453600.0
18,453600.0
19,453600.0
20,453600.0
21,453600.0
22,453600.0
23,453600.0
24,453600.0
25,453600.0
26,453600.0
27,453600.0
28,453600.0
29,414000.0
30,414000.0
31,266400.0
