datetime,consumption
1,17039092.779876117
2,13471789.039450541
3,12937674.784823205
4,12583355.981380941
5,13037867.603053568
6,12211143.347548746
7,14402986.784941051
8,13051865.191337464
9,12251558.910537409
10,15632535.391774455
11,15327078.655904744
12,10672891.351048363
